tc,cross_comp_2,score,target_residual,braid_res,ybe_res,best_axis
0.9833333333333334,-0.06666666666666668,5.206323396399556,1.9885494102861985,2.4671472973645088,0.7506266887488487,y
0.9833333333333334,-0.05833333333333334,4.976177097074742,1.9486376399835614,2.314630112345694,0.7129093447454865,y
0.9833333333333334,-0.05,4.714175884478131,1.8834153510781815,2.15772988292882,0.6730306504711289,y
0.9833333333333334,-0.04166666666666667,4.444428536193557,1.8157480534508987,1.9973412521343052,0.631339230608353,y
0.9833333333333334,-0.03333333333333334,4.168585154966618,1.745673250032718,1.8346286055607173,0.5882832993731836,y
0.9833333333333334,-0.02500000000000001,3.8888354750562026,1.6732370380366137,1.6711546283767813,0.5444438086428074,y
0.9833333333333334,-0.016666666666666677,3.608165515950834,1.5984948674871227,1.5090877105296387,0.5005829379340727,y
0.9833333333333334,-0.008333333333333345,3.330760587221146,1.5215125203072601,1.3515348882931213,0.4577131786207645,y
0.9833333333333334,0.0,3.0626145438699828,1.442367415569029,1.203058371836864,0.41718875646409015,y
0.9833333333333334,0.008333333333333331,2.8123481036796587,1.361150404220006,1.070392554340953,0.3808051451186998,z
0.9833333333333334,0.016666666666666663,2.591946046600709,1.2779683116953877,0.9631298970403348,0.35084783786498647,z
0.9833333333333334,0.024999999999999994,2.4163214112557854,1.19294764799458,0.8934230893535668,0.32995067390763894,z
0.9833333333333334,0.033333333333333326,2.2997589868540835,1.1062401865329838,0.8729376299312112,0.32058117038988854,z
0.9833333333333334,0.04166666666666666,2.249279941028845,1.0180316227178057,0.9070614929164585,0.3241868253945809,z
0.9833333333333334,0.04999999999999999,2.260628563098756,0.9285554806826415,0.9915361286881499,0.34053695372796483,z
0.9833333333333334,0.05833333333333332,2.321663888225883,0.838116312001536,1.1156813869602742,0.3678661892640729,z
0.9833333333333334,0.06666666666666665,2.4187914332063487,0.7471300729547605,1.2679990004350463,0.4036623598165418,z
0.9833333333333334,0.07499999999999998,2.5407628914957505,0.6561978199768432,1.4391454974423004,0.44541957407660693,z
0.9833333333333334,0.08333333333333331,2.6795383838553835,0.566247385914809,1.6222860781098032,0.49100491983077127,z
0.9833333333333334,0.09166666666666665,2.8300409474234103,0.4788203889711713,1.8125009084268071,0.5387196500254319,z
0.9833333333333334,0.1,2.990052249655998,0.3966765393237361,2.006144409748416,0.587231300583846,z
0.9916666666666667,-0.1,4.9604769336614005,1.8729264449650336,2.769026329740706,0.3185241589556608,y
0.9916666666666667,-0.09166666666666667,4.8668724623105835,1.936142017622724,2.6243018185814284,0.3064286261064309,y
0.9916666666666667,-0.08333333333333334,4.763399136473011,1.998216679958529,2.4721226800939182,0.29305977642056374,y
0.9916666666666667,-0.07500000000000001,4.530307643007461,1.9391781191637518,2.3126651861610426,0.2784643376826675,y
0.9916666666666667,-0.06666666666666668,4.282974689946382,1.8740843395750588,2.1461824590330765,0.26270789133824696,y
0.9916666666666667,-0.05833333333333334,4.025426908517653,1.806520445330958,1.9730285760614372,0.24587788712525696,y
0.9916666666666667,-0.05,3.7582973945240328,1.7365127385795973,1.7936966360825464,0.22808801986188926,y
0.9916666666666667,-0.04166666666666667,3.4824615143171367,1.664093940501044,1.6088825619559286,0.209485011860164,y
0.9916666666666667,-0.03333333333333334,3.1991626612729633,1.5893033633884528,1.4195996090929417,0.19025968879156901,y
0.9916666666666667,-0.02500000000000001,2.9102530390898735,1.5121870921513259,1.2274001243788668,0.17066582255968107,y
0.9916666666666667,-0.016666666666666677,2.6186934244619042,1.4327981862723909,1.034842083064258,0.15105315512525547,y
0.9916666666666667,-0.008333333333333345,2.329681202310272,1.351196919835039,0.8465582632756937,0.13192601919953945,y
0.9916666666666667,0.0,2.05337529448268,1.2674510882644938,0.6718794417239086,0.11404476449427756,x
0.9916666666666667,0.008333333333333331,1.8112307759517199,1.1816364295095938,0.5310149780676702,0.09857936837445587,z
0.9916666666666667,0.016666666666666663,1.6437570517046676,1.0938372416734743,0.4626805489015456,0.08723926112964764,z
0.9916666666666667,0.024999999999999994,1.588363724820653,1.0041473433496917,0.5021855718894609,0.08203080958150064,z
0.9916666666666667,0.033333333333333326,1.6287935654968235,0.9126716493590765,0.6319237954563861,0.0841981206813608,z
0.9916666666666667,0.04166666666666666,1.7231314524820973,0.8195288980472092,0.8104404513676133,0.09316210306727497,z
0.9916666666666667,0.04999999999999999,1.8438988991371115,0.7248566538764025,1.0120003432277178,0.10704190203299119,z
0.9916666666666667,0.05833333333333332,1.9770294218826494,0.628821131836488,1.2242813757220532,0.12392691432410824,z
0.9916666666666667,0.06666666666666665,2.115072484211124,0.5316382054537878,1.4410059922457323,0.1424282865116038,z
0.9916666666666667,0.07499999999999998,2.253733895397099,0.4336236139570146,1.6584751314594819,0.1616351499806025,z
0.9916666666666667,0.08333333333333331,2.3904515067344136,0.3353326913091514,1.8741697297281215,0.18094908569714088,z
0.9916666666666667,0.09166666666666665,2.5241712979307525,0.23804526803242274,2.0861667616732693,0.1999592682250604,z
0.9916666666666667,0.1,2.6573762139889014,0.14612805645068264,2.292880655875305,0.21836750166291374,z
1.0,-0.1,4.786045036566168,1.9982372291298256,2.4859512294464206,0.3018565779899227,y
1.0,-0.09166666666666667,4.545302675075926,1.936762392200593,2.3267442778187717,0.28179600505656116,y
1.0,-0.08333333333333334,4.2929138502823045,1.872876748284964,2.159426446376707,0.2606106556206339,y
1.0,-0.07500000000000001,4.029164620237942,1.806602399583901,1.9841565510848107,0.23840566956922998,y
1.0,-0.06666666666666668,3.754443807530299,1.7379683229888565,1.8011824009304924,0.21529308361095031,y
1.0,-0.05833333333333334,3.4692605493122897,1.667010744311958,1.61085962881642,0.19139017618391174,y
1.0,-0.05,3.1742725952907698,1.5937735856361142,1.4136804094895774,0.16681860016507838,y
1.0,-0.04166666666666667,2.870339997745865,1.5183090219641533,1.21032538392773,0.14170559185398202,y
1.0,-0.03333333333333334,2.558644820542882,1.4406782020436963,1.0017760088106478,0.11619060968853737,y
1.0,-0.02500000000000001,2.241007572706388,1.3609522182541165,0.7896072887711789,0.09044806568109234,y
1.0,-0.016666666666666677,1.9209199225898566,1.2792134598872973,0.5769365721075026,0.06476989059505671,y
1.0,-0.008333333333333345,1.608097962560206,1.1955575680314146,0.37257394158885737,0.03996645293993421,y
1.0,0.0,1.347823646113772,1.110096357258998,0.2171150434695851,0.020612245385189045,z
1.0,0.008333333333333331,1.2985321954347788,1.0229623365172744,0.24910173471196223,0.026468124205542322,z
1.0,0.016666666666666663,1.4149033903392367,0.9343159678357803,0.4312498219328985,0.04933760057055789,z
1.0,0.024999999999999994,1.5669581805665402,0.8443578067494552,0.6476098630769578,0.07499051074012751,z
1.0,0.033333333333333326,1.726835071756277,0.7533497750672528,0.8722208412757069,0.10126445541331756,z
1.0,0.04166666666666666,1.887724237770367,0.6616545121009946,1.098400226241416,0.1276694994279563,z
1.0,0.04999999999999999,2.047038525518948,0.5698129749352727,1.3232273104163632,0.1539982401673119,z
1.0,0.05833333333333332,2.203690306757488,0.4787094469174595,1.5448701067432167,0.18011075309681143,z
1.0,0.06666666666666665,2.3577619009976365,0.38995394564110647,1.7619280311173355,0.20587992423919438,z
1.0,0.07499999999999998,2.5112467909859433,0.3068468872250276,1.9732275410713767,0.23117236268953897,z
1.0,0.08333333333333331,2.6704569589006604,0.23686654882294955,2.1777498819896555,0.25584052808805546,z
1.0,0.09166666666666665,2.850498724991361,0.19617498857824855,2.3746040428102977,0.2797196936028148,z
1.0,0.1,3.0699731497336895,0.20432923689850965,2.563016230303425,0.30262768253175465,z
1.0083333333333333,-0.1,4.836732775693184,1.8792104567739631,2.201569217900378,0.7559531010188426,y
1.0083333333333333,-0.09166666666666667,4.553085559375644,1.8153398709721709,2.0375610278621514,0.7001846605413211,y
1.0083333333333333,-0.08333333333333334,4.258736506035118,1.7493011790265471,1.867431035880002,0.6420042911285684,y
1.0083333333333333,-0.07500000000000001,3.9549656060162546,1.681147961746251,1.6921342175573524,0.5816834267126507,y
1.0083333333333333,-0.06666666666666668,3.6435549774894933,1.610945456119708,1.5130460749343584,0.5195634464354266,y
1.0083333333333333,-0.05833333333333334,3.3270688183702606,1.538772247178469,1.3321904382322305,0.45610613295956143,y
1.0083333333333333,-0.05,3.009386105747848,1.4647225117949925,1.1526669979277784,0.39199659602507686,y
1.0083333333333333,-0.04166666666666667,2.6967612998883457,1.3889090570105775,0.979486233999833,0.3283660088779352,y
1.0083333333333333,-0.03333333333333334,2.3999622583745435,1.3114675191547909,0.8211889727853865,0.2673057664343659,y
1.0083333333333333,-0.02500000000000001,2.138184487774839,1.2325622867642376,0.6925383182987076,0.21308388271189377,y
1.0083333333333333,-0.016666666666666677,1.9431433087788643,1.1523950292267195,0.6162345624661199,0.17451371708602484,y
1.0083333333333333,-0.008333333333333345,1.8508750983449023,1.0712172395615036,0.6145096582129949,0.16514820057040366,y
1.0083333333333333,0.0,1.8688156681089148,0.9893490833568707,0.6886621027259909,0.19080448202605307,x
1.0083333333333333,0.008333333333333331,1.9663178826699086,0.9072083469174858,0.8177722046539245,0.24133733109849825,z
1.0083333333333333,0.016666666666666663,2.1092435135529377,0.8253558333701255,0.9789425856338522,0.30494509454896007,z
1.0083333333333333,0.024999999999999994,2.2764813754091144,0.7445678221721194,1.156901830034847,0.375011723202148,z
1.0083333333333333,0.033333333333333326,2.456874439799698,0.6659528239556817,1.3427069461057954,0.44821466973822105,z
1.0083333333333333,0.04166666666666666,2.6448869690030627,0.5911378438770396,1.5310523661377782,0.522696758988245,z
1.0083333333333333,0.04999999999999999,2.8383909062499204,0.5225492671883061,1.7186066363657535,0.5972350026958609,z
1.0083333333333333,0.05833333333333332,3.037809498390124,0.4637656108389342,1.9031532399601596,0.6708906475910302,z
1.0083333333333333,0.06666666666666665,3.2457272596369378,0.41971685456861746,2.083153425101982,0.7428569799663385,z
1.0083333333333333,0.07499999999999998,3.465972881325847,0.39606676310101646,2.2575149063353765,0.8123912118894541,z
1.0083333333333333,0.08333333333333331,3.7013043574492945,0.397058537870863,2.4254608839149125,0.8787849356635189,z
1.0083333333333333,0.09166666666666665,3.9507317841118854,0.42292943316381293,2.5864485979654575,0.9413537529826148,z
1.0083333333333333,0.1,4.20938134451767,0.4698316217182785,2.7401125994901485,0.9994371233092428,z
1.0166666666666668,-0.1,4.880850310370805,1.769498148538499,1.9733656025124209,1.137986559319885,y
1.0166666666666668,-0.09166666666666667,4.579393962898598,1.7053137367967495,1.8233951763100047,1.0506850497918432,y
1.0166666666666668,-0.08333333333333334,4.2749851291214185,1.6394097886794528,1.6740283718681679,0.9615469685737978,y
1.0166666666666668,-0.07500000000000001,3.9716742169457557,1.5719008655306457,1.5281655508873886,0.8716078005277217,y
1.0166666666666668,-0.06666666666666668,3.674978895008162,1.5029244952074876,1.389680809574511,0.7823735902261636,y
1.0166666666666668,-0.05833333333333334,3.392445268064993,1.4326459531783486,1.2636913609479694,0.696107953938675,y
1.0166666666666668,-0.05,3.1342635800515,1.3612645989854149,1.156721673895142,0.6162773071709432,y
1.0166666666666668,-0.04166666666666667,2.91357366445859,1.2890223606899918,1.0764251995197334,0.5481261042488647,y
1.0166666666666668,-0.03333333333333334,2.7455636612948924,1.2162151956805158,1.030349791060428,0.4989986745539486,y
1.0166666666666668,-0.02500000000000001,2.644057156497319,1.143208674087237,1.0236085074721588,0.4772399749379234,y
1.0166666666666668,-0.016666666666666677,2.615652161120867,1.0704592329976137,1.0566203214221568,0.4885726067010966,y
1.0166666666666668,-0.008333333333333345,2.65576787651912,0.998543087117419,1.1248589983816688,0.532365791020032,y
1.0166666666666668,0.0,2.7515214008309927,0.9281950642045996,1.2208813084433292,0.6024450281830637,x
1.0166666666666668,0.008333333333333331,2.8883346218583115,0.8603592233244832,1.3368291561930696,0.6911462423407583,z
1.0166666666666668,0.016666666666666663,3.05418170118399,0.7962507172454096,1.465929200412841,0.7920017835257396,z
1.0166666666666668,0.024999999999999994,3.2405797999769654,0.7374213257773478,1.6029218620400987,0.900236612159519,z
1.0166666666666668,0.033333333333333326,3.4421225351562943,0.6858052421938902,1.7439371136724868,1.0123801792899174,z
1.0166666666666668,0.04166666666666666,3.655713398405161,0.6436943023552498,1.8862124969298653,1.1258065991200457,z
1.0166666666666668,0.04999999999999999,3.8797952141402945,0.6135633464888964,2.027823220496387,1.2384086471550113,z
1.0166666666666668,0.05833333333333332,4.113546810833128,0.5976801436410597,2.1674677413107024,1.3483989258813656,z
1.0166666666666668,0.06666666666666665,4.3560566193362975,0.5975539628295803,2.3043056669845865,1.4541969895221305,z
1.0166666666666668,0.07499999999999998,4.605676280583821,0.613472613978286,2.4378341277372164,1.5543695388683183,z
1.0166666666666668,0.08333333333333331,4.859821041618544,0.6444284606136789,2.567789963749471,1.6476026172553944,z
1.0166666666666668,0.09166666666666665,5.115244338170277,0.6884824821156562,2.6940688658346175,1.7326929902200032,z
1.0166666666666668,0.1,5.368517205929944,0.7433102126354828,2.816656136078454,1.808550857216007,z
1.0250000000000001,-0.1,5.000649784001096,1.6774830919837043,1.8413070544638301,1.4818596375535615,y
1.0250000000000001,-0.09166666666666667,4.718695227971837,1.6156801865746908,1.721345283214003,1.381669758183143,y
1.0250000000000001,-0.08333333333333334,4.446934176003316,1.5528661704564268,1.610596794333361,1.2834712112135285,y
1.0250000000000001,-0.07500000000000001,4.1918693108473,1.4892507873298375,1.512777454880614,1.189841068636849,y
1.0250000000000001,-0.06666666666666668,3.9612139901948247,1.4250833212046354,1.4318781897538555,1.1042524792363337,y
1.0250000000000001,-0.05833333333333334,3.763649467771139,1.3606607250903944,1.3717742202541192,1.031214522426626,y
1.0250000000000001,-0.05,3.608121677694544,1.2963377296261156,1.3356190440183917,0.976164904050037,y
1.0250000000000001,-0.04166666666666667,3.5025378332416968,1.232539275512171,1.3251611439758777,0.9448374137536485,y
1.0250000000000001,-0.03333333333333334,3.4520125290430563,1.1697754937191849,1.3402743548871587,0.9419626804367127,y
1.0250000000000001,-0.02500000000000001,3.45736573325466,1.1086591159893533,1.3789710195584337,0.9697355977068731,y
1.0250000000000001,-0.016666666666666677,3.514879639281797,1.049924445828489,1.4379091041288228,1.027046089324485,y
1.0250000000000001,-0.008333333333333345,3.617626282407814,0.9944455797655041,1.513129271133991,1.1100514315083194,y
1.0250000000000001,0.0,3.757500705729095,0.9432491300520427,1.600711054301148,1.2135405213759045,y
1.0250000000000001,0.008333333333333331,3.9268464745067098,0.8975131611668938,1.697189510281547,1.332143803058269,x
1.0250000000000001,0.016666666666666663,4.119248349129478,0.8585401149690849,1.7997363193762157,1.4609719147841775,z
1.0250000000000001,0.024999999999999994,4.329662628996283,0.8276896169333079,1.9061814263276073,1.5957915857353677,z
1.0250000000000001,0.033333333333333326,4.554188640616817,0.8062619343500514,2.0149508372832736,1.7329758689834918,z
1.0250000000000001,0.04166666666666666,4.7896995882052105,0.7953392958329288,2.124970498051698,1.8693897943205833,z
1.0250000000000001,0.04999999999999999,5.033464511819021,0.7956184850009574,2.235562456004982,2.0022835708130815,z
1.0250000000000001,0.05833333333333332,5.282848681294581,0.807289077886798,2.3463446999674993,2.129214903440284,z
1.0250000000000001,0.06666666666666665,5.535145406877048,0.8300057975465854,2.4571386342628556,2.248000975067607,z
1.0250000000000001,0.07499999999999998,5.787544923752545,0.862965680129447,2.5678850895006993,2.3566941541223994,z
1.0250000000000001,0.08333333333333331,6.037199146479933,0.9050555949479246,2.678568905557948,2.4535746459740606,z
1.0250000000000001,0.09166666666666665,6.281321410117368,0.9550150211920041,2.7891521998753346,2.537154189050029,z
1.0250000000000001,0.1,6.5172732354284735,1.01157033373627,2.899516847343457,2.6061860543487465,z
1.0333333333333334,-0.1,5.266862940788777,1.612017093052807,1.791585007887039,1.8632608398489312,y
1.0333333333333334,-0.09166666666666667,5.032160394182359,1.5557180990102606,1.7024731636468782,1.7739691315252202,y
1.0333333333333334,-0.08333333333333334,4.819562090950331,1.4993596420897783,1.6283356146246686,1.6918668342358836,y
1.0333333333333334,-0.07500000000000001,4.635482715355545,1.443259627990869,1.5717580291232731,1.6204650582414029,y
1.0333333333333334,-0.06666666666666668,4.486314508923553,1.3877865169214316,1.5347222141952563,1.5638057778068652,y
1.0333333333333334,-0.05833333333333334,4.377806173087649,1.3333662821232815,1.5182887959655047,1.5261510949988626,y
1.0333333333333334,-0.05,4.314323595138385,1.2804894086443872,1.5224046130494464,1.511429573444551,y
1.0333333333333334,-0.04166666666666667,4.298163347316514,1.229717113333204,1.5459237501604979,1.5225224838228124,y
1.0333333333333334,-0.03333333333333334,4.3291577610333185,1.1816854242668076,1.5868452735113738,1.560627063255137,y
1.0333333333333334,-0.02500000000000001,4.404761360469379,1.1371050586872498,1.6426784477992071,1.6249778539829225,y
1.0333333333333334,-0.016666666666666677,4.520608714516518,1.0967542857041863,1.710812218432283,1.713042210380049,y
1.0333333333333334,-0.008333333333333345,4.671311108633598,1.0614614279524457,1.7887990233041797,1.821050657376973,y
1.0333333333333334,0.0,4.851195374391578,1.0320738496409072,1.8745220662111561,1.9445994585395145,x
1.0333333333333334,0.008333333333333331,5.054801208229788,1.009411865679271,1.9662595383135977,2.0791298042369197,x
1.0333333333333334,0.016666666666666663,5.277110883909922,0.9942094820203081,2.062677061502913,2.2202243403867006,x
1.0333333333333334,0.024999999999999994,5.513581014111203,0.9870489178917258,2.1627788888193233,2.3637532074001535,x
1.0333333333333334,0.033333333333333326,5.760068965999563,0.988300747082775,2.265840375757231,2.505927843159557,z
1.0333333333333334,0.04166666666666666,6.0127299773832945,0.998083411534126,2.3713357727358635,2.6433107931133044,z
1.0333333333333334,0.04999999999999999,6.267932729478302,1.0162525829618458,2.4788689432940267,2.7728112032224295,z
1.0333333333333334,0.05833333333333332,6.522213945138187,1.0424228703680516,2.5881103947106143,2.8916806800595207,z
1.0333333333333334,0.06666666666666665,6.772271757241042,1.0760152734461572,2.6987415448575627,2.9975149389373223,z
1.0333333333333334,0.07499999999999998,7.014985633173851,1.1163179074280676,2.810405958510019,3.088261767235765,z
1.0333333333333334,0.08333333333333331,7.247447540560053,1.1625469512931808,2.922667022128299,3.1622335671385726,z
1.0333333333333334,0.09166666666666665,7.466992189727749,1.2138983880629735,3.0349719286612786,3.2181218730034966,z
1.0333333333333334,0.1,7.671219885170977,1.2695861720765516,3.14662266425009,3.255011048844336,z
1.0416666666666667,-0.1,5.722908894432677,1.5808352033417281,1.8178163898627226,2.3242573012282257,y
1.0416666666666667,-0.09166666666666667,5.550161206268825,1.5330777258570096,1.7571201006149,2.259963379796916,y
1.0416666666666667,-0.08333333333333334,5.40748090674551,1.486306751528322,1.7149240758722668,2.206250079344921,y
1.0416666666666667,-0.07500000000000001,5.299731591800638,1.4409096815342939,1.6923929407641793,2.1664289695021646,y
1.0416666666666667,-0.06666666666666668,5.230930829062446,1.3973159077233581,1.689844542779569,2.143770378559519,y
1.0416666666666667,-0.05833333333333334,5.203845005144882,1.355996479961394,1.7067243266188363,2.141124198564652,y
1.0416666666666667,-0.05,5.21969069819055,1.317461258323398,1.7417260638282892,2.1605033760388626,y
1.0416666666666667,-0.04166666666666667,5.278007008652757,1.2822525632280701,1.7930193246754473,2.2027351207492396,y
1.0416666666666667,-0.03333333333333334,5.376729201553779,1.2509343199877951,1.8585106493831596,2.2672842321828237,y
1.0416666666666667,-0.02500000000000001,5.51244317284579,1.2240759104835723,1.9360705494620432,2.352296712900175,y
1.0416666666666667,-0.016666666666666677,5.680750205526916,1.2022305045222892,2.02368940864625,2.454830292358377,y
1.0416666666666667,-0.008333333333333345,5.87664968570673,1.1859085998978867,2.1195581906404706,2.5711828951683726,y
1.0416666666666667,0.0,6.09486511493254,1.1755487649117207,2.2220899601896997,2.69722638983112,y
1.0416666666666667,0.008333333333333331,6.330079535365234,1.1714888560090224,2.32990424935597,2.8286864300002423,x
1.0416666666666667,0.016666666666666663,6.577084458225237,1.173941804866842,2.4417935393661065,2.9613491139922874,x
1.0416666666666667,0.024999999999999994,6.830866867569027,1.182979959565795,2.556685060097967,3.091201847905265,x
1.0416666666666667,0.033333333333333326,7.0866619948292815,1.1985307198188895,2.6736050420775745,3.214526232932817,x
1.0416666666666667,0.04166666666666666,7.339992581745419,1.2203840939714587,2.7916478662416733,3.3279606215322866,x
1.0416666666666667,0.04999999999999999,7.5867055085065935,1.2482105071199998,2.9099495593367406,3.428545442049853,z
1.0416666666666667,0.05833333333333332,7.8230084348254945,1.2815854743793873,3.0276636594284714,3.5137593010176356,z
1.0416666666666667,0.06666666666666665,8.045504248826036,1.3200170935155895,3.1439373659906225,3.581549789319824,z
1.0416666666666667,0.07499999999999998,8.251219599313835,1.3629727018309632,3.2578867776237024,3.6303601198591684,z
1.0416666666666667,0.08333333333333331,8.437624648828137,1.4099021075244664,3.36857155007869,3.6591509912249807,z
1.0416666666666667,0.09166666666666665,8.602643232120379,1.4602560607726138,3.474971081768428,3.6674160895793366,z
1.0416666666666667,0.1,8.74465479506257,1.5134997034363922,3.57596594349647,3.6551891481297076,z
1.05,-0.1,6.438826485257973,1.5884813022225235,2.0094834469224576,2.8408617361129926,y
1.05,-0.09166666666666667,6.340974575940898,1.5514781706731577,1.986227617114615,2.8032687881531246,y
1.05,-0.08333333333333334,6.2765382789552655,1.5163498608652097,1.9827434966344735,2.777444921455582,y
1.05,-0.07500000000000001,6.248171013353817,1.483471184426001,1.9987695684070192,2.7659302605207974,y
1.05,-0.06666666666666668,6.257461939059304,1.4532332104158827,2.0333944623798232,2.7708342662635985,y
1.05,-0.05833333333333334,6.304789711867473,1.4260364197003426,2.0851904793304388,2.7935628128366923,y
1.05,-0.05,6.389262537579536,1.4022815613083157,2.152382996516965,2.834597979754255,y
1.05,-0.04166666666666667,6.508751583905653,1.3823582317327938,2.233013957110053,2.893379395062806,y
1.05,-0.03333333333333334,6.660014046756441,1.3666315106092077,2.325071012996088,2.9683115231511454,y
1.05,-0.02500000000000001,6.838887504642335,1.3554273680988116,2.426572595528587,3.056887541014936,y
1.05,-0.016666666666666677,7.040525151582084,1.349017944054682,2.5356137842188673,3.1558934233085356,y
1.05,-0.008333333333333345,7.259639044403001,1.3476080873124765,2.6503847669518104,3.2616461901387144,y
1.05,0.0,7.490726097987617,1.35132462827,2.7691741432478243,3.370227326469793,x
1.05,0.008333333333333331,7.728263693593219,1.360209665928677,2.890366226831347,3.4776878008331957,x
1.05,0.016666666666666663,7.966872251246865,1.3742186823326556,3.012437388390013,3.5802161805241957,x
1.05,0.024999999999999994,8.201447935866893,1.3932236431336023,3.133952862897351,3.6742714298359402,x
1.05,0.033333333333333326,8.427270123230079,1.4170205589140281,3.2535629907354373,3.756686573580614,x
1.05,0.04166666666666666,8.640087237257585,1.445340433474223,3.3699967136480247,3.824750090135337,x
1.05,0.04999999999999999,8.836182966032899,1.4778622268493877,3.4820501911533386,3.8762705480301722,x
1.05,0.05833333333333332,9.012423820875217,1.5142264411433686,3.588569402528918,3.9096279772029296,x
1.05,0.06666666666666665,9.1662888902264,1.5540481448729475,3.6884272463407926,3.9238134990126614,x
1.05,0.07499999999999998,9.295883279023503,1.5969285894994731,3.7804975863807115,3.9184571031433184,z
1.05,0.08333333333333331,9.399937653759897,1.6424649395035362,3.8636305322557716,3.8938421820005904,z
1.05,0.09166666666666665,9.477797004701829,1.6902579597760818,3.9366346047749765,3.850904440150771,z
1.05,0.1,9.529401749906011,1.739917742500711,3.9982720060657595,3.7912120013395416,z
1.0583333333333333,-0.1,7.4451084727124925,1.6347585328799956,2.4609011738581854,3.3494487659743113,y
1.0583333333333333,-0.09166666666666667,7.42151656844103,1.6093223042104428,2.4779451513116952,3.3342491129188914,y
1.0583333333333333,-0.08333333333333334,7.427705227028632,1.5862838613656394,2.5111404339321997,3.3302809317307926,y
1.0583333333333333,-0.07500000000000001,7.464289937171762,1.56593325969349,2.5593932209852106,3.3389634564930617,y
1.0583333333333333,-0.06666666666666668,7.530987915526529,1.548552376780279,2.6213406411248026,3.361094897621447,y
1.0583333333333333,-0.05833333333333334,7.626554485710596,1.5344075493972782,2.6954261482652613,3.3967207880480563,y
1.0583333333333333,-0.05,7.748777080475156,1.5237416593395379,2.7799632073734157,3.4450722137622023,y
1.0583333333333333,-0.04166666666666667,7.894534984097039,1.5167660971505306,2.8731845300427845,3.5045843569037234,y
1.0583333333333333,-0.03333333333333334,8.059921582605247,1.5136531356956626,2.9732787033663377,3.572989743543246,y
1.0583333333333333,-0.02500000000000001,8.240415195545467,1.5145292947541347,3.078418282429791,3.647467618361541,y
1.0583333333333333,-0.016666666666666677,8.43107860670402,1.5194702515448566,3.186783439968864,3.7248249151902995,y
1.0583333333333333,-0.008333333333333345,8.626767253345168,1.5284977421864223,3.296583874332936,3.8016856368258103,y
1.0583333333333333,0.0,8.822329959908899,1.541578716173349,3.406079759906262,3.874671483829288,y
1.0583333333333333,0.008333333333333331,9.012791433440416,1.5586267792179462,3.51360078173291,3.9405638724895606,x
1.0583333333333333,0.016666666666666663,9.19351045381517,1.5795057300868938,3.6175611555678295,3.996443568160447,x
1.0583333333333333,0.024999999999999994,9.360310992712076,1.604034805549886,3.716468185402819,4.03980800175937,x
1.0583333333333333,0.033333333333333326,9.509585509238441,1.6319951245130093,3.808922368444325,4.068668016281106,x
1.0583333333333333,0.04166666666666666,9.638370890343058,1.6631367801427601,3.8936082165371744,4.081625893663124,x
1.0583333333333333,0.04999999999999999,9.744398359401108,1.6971860610881608,3.9692766260061836,4.077935672306764,x
1.0583333333333333,0.05833333333333332,9.82611934029023,1.7338523700651256,4.034721524882149,4.057545445342955,x
1.0583333333333333,0.06666666666666665,9.882709652024143,1.772834524583524,4.0887553358168125,4.021119791623806,x
1.0583333333333333,0.07499999999999998,9.914054282539787,1.813826246426942,4.130189177690128,3.970038858422718,x
1.0583333333333333,0.08333333333333331,9.92071412277221,1.8565207557105878,4.157824392008779,3.906368975052844,x
1.0583333333333333,0.09166666666666665,9.90387441829861,1.9006144717471674,4.170461730242865,3.8327982163085768,z
1.0583333333333333,0.1,9.865272726551023,1.9458098833137818,4.166933345624206,3.7525294976130352,z
1.0666666666666669,-0.1,8.582773242608297,1.7147400575866552,3.085975372740025,3.782057812281617,y
1.0666666666666669,-0.09166666666666667,8.606249410002974,1.7002324635490047,3.1238856111459072,3.782131335308062,y
1.0666666666666669,-0.08333333333333334,8.650587326778904,1.6882373830708186,3.1713404345812632,3.7910095091268223,y
1.0666666666666669,-0.07500000000000001,8.715071218828752,1.678936224870921,3.2272554317449327,3.8088795622128986,y
1.0666666666666669,-0.06666666666666668,8.798275364892943,1.6724907084425609,3.2904447463702926,3.8353399100800885,y
1.0666666666666669,-0.05833333333333334,8.898056164698804,1.669038388379788,3.359628048997104,3.869389727321912,y
1.0666666666666669,-0.05,9.011597317121893,1.6686885852943896,3.4334385268227545,3.9094702050047494,y
1.0666666666666669,-0.04166666666666667,9.135505968216261,1.6715189691970689,3.5104349070234444,3.953552091995748,y
1.0666666666666669,-0.03333333333333334,9.26595049458149,1.6775730131547222,3.5891190663195696,3.999258415107198,y
1.0666666666666669,-0.02500000000000001,9.398826190081152,1.6868584809725005,3.667959010158172,4.044008698950479,y
1.0666666666666669,-0.016666666666666677,9.529933885222128,1.6993470381280167,3.7454153579692515,4.085171489124861,y
1.0666666666666669,-0.008333333333333345,9.655157770919779,1.714974989807375,3.819968276727192,4.1202145043852125,y
1.0666666666666669,0.0,9.770631320062298,1.7336450654329765,3.890141263144918,4.146844991484404,x
1.0666666666666669,0.008333333333333331,9.872883220329697,1.7552290969621662,3.9545183583268186,4.163135765040713,x
1.0666666666666669,0.016666666666666663,9.958958036020965,1.7795713871783398,4.011752254506117,4.167634394336508,x
1.0666666666666669,0.024999999999999994,10.026508629370573,1.8064925386135129,4.060562203117048,4.159453887640012,x
