cross_comp_2,zeeman,score,target_residual,braid_res,ybe_res,best_axis
-0.01,0.011666666666666669,1.7369590937860317,1.2169559553110672,0.46614455105035424,0.053858587424610575,y
-0.01,0.013333333333333332,1.7787756564338466,1.2195367345799637,0.4971358338454168,0.062103088008465986,y
-0.01,0.015000000000000003,1.827946346923188,1.2225990146282102,0.5314813495400267,0.07386598275495111,y
-0.01,0.016666666666666666,1.883676150328655,1.2261402561482562,0.5684218711830811,0.08911402299731784,y
-0.01,0.018333333333333337,1.945136707437562,1.2301572370864908,0.6073178258419579,0.10766164450911339,y
-0.01,0.02,2.0115871443203908,1.2346460718808394,0.6476390173115386,0.12930205512801293,y
-0.008333333333333333,-0.02,2.3117749293689243,1.2410803565207311,0.814510101349393,0.2561844714988003,z
-0.008333333333333333,-0.018333333333333333,2.2303848264906114,1.2348538851943622,0.7722885407535368,0.22324240054271208,z
-0.008333333333333333,-0.016666666666666666,2.1514703729429683,1.2290416242221849,0.7298391339108757,0.19258961480990758,z
-0.008333333333333333,-0.015,2.075338332305006,1.2236530280820241,0.6873686405116134,0.16431666371136847,z
-0.008333333333333333,-0.013333333333333332,2.002351283481995,1.2186971661496278,0.6451259733982115,0.1385281439341557,z
-0.008333333333333333,-0.011666666666666667,1.932948608286346,1.2141826808021317,0.603414882225373,0.11535104525884132,z
-0.008333333333333333,-0.01,1.8676747164979761,1.2101177460129977,0.5626106386349499,0.09494633185002861,z
-0.008333333333333333,-0.008333333333333333,1.8072127659042212,1.2065100268771078,0.5231813721358846,0.07752136689122886,z
-0.008333333333333333,-0.006666666666666666,1.7524107514301825,1.2033666405182983,0.48571383012679853,0.06333028078508568,y
-0.008333333333333333,-0.004999999999999999,1.7042582701383355,1.2006941188376803,0.4509409360875173,0.05262321521313813,y
-0.008333333333333333,-0.003333333333333334,1.6637417516992465,1.198498373557267,0.4197632896848291,0.04548008845715048,y
-0.008333333333333333,-0.001666666666666667,1.6315821762167608,1.1967846640009545,0.39324759768360074,0.04154991453220548,y
-0.008333333333333333,0.0,1.6080979625602072,1.195557568031415,0.3725739415888579,0.03996645293993429,y
-0.008333333333333333,0.001666666666666667,1.5933866372292267,1.194820956529262,0.3589016421895217,0.03966403851044302,y
-0.008333333333333333,0.003333333333333334,1.5875442683542589,1.1945779717586846,0.35315151279123225,0.03981478380434189,y
-0.008333333333333333,0.005000000000000001,1.5906542108239996,1.1948310099129589,0.3557690676348807,0.04005413327616009,y
-0.008333333333333333,0.006666666666666668,1.6026981573439367,1.1955817080753741,0.36659046547244334,0.0405259837961193,y
-0.008333333333333333,0.008333333333333335,1.6235863636851335,1.1968309357669298,0.38489679046854713,0.04185863744965656,y
-0.008333333333333333,0.010000000000000002,1.6532295098887069,1.1985787911832693,0.4096200848473918,0.045030633858045774,y
-0.008333333333333333,0.011666666666666669,1.6914370730884623,1.2008246021525693,0.43958082530092496,0.051031645634967926,y
-0.008333333333333333,0.013333333333333332,1.7377016522745605,1.2035669317739057,0.4736611039166436,0.060473616584011146,y
-0.008333333333333333,0.015000000000000003,1.791187776018278,1.2068035886252348,0.5108901049547054,0.07349408243833767,y
-0.008333333333333333,0.016666666666666666,1.8509452189869493,1.21053164136294,0.5504645994306131,0.0899489781933963,y
-0.008333333333333333,0.018333333333333337,1.9161005220097147,1.2147474374723624,0.5917354141690843,0.10961767036826803,y
-0.008333333333333333,0.02,1.9859270664121567,1.2194466258731933,0.6341816999588721,0.13229874058009133,y
-0.006666666666666666,-0.02,2.275434403362344,1.2244236500451318,0.7973877164117907,0.2536230369054215,z
-0.006666666666666666,-0.018333333333333333,2.1925389691149872,1.2181007389618048,0.7539343927547997,0.22050383739838275,z
-0.006666666666666666,-0.016666666666666666,2.112040978366879,1.21220384796964,0.710151507744978,0.1896856226522609,z
-0.006666666666666666,-0.015,2.034231341464324,1.2067428792908206,0.6662351060697771,0.16125335610372643,z
-0.006666666666666666,-0.013333333333333332,1.959454416979163,1.201727324345057,0.6224232043841189,0.13530388824998707,z
-0.006666666666666666,-0.011666666666666667,1.8881301052788781,1.1971662179719793,0.5790099280512983,0.11195395925560069,z
-0.006666666666666666,-0.01,1.8207854159823116,1.1930680932100752,0.5363650590461148,0.09135226372612153,z
