cxy,cyx,min_abs,site,max_weight,maj_sim
0.15000000000000002,0.07500000000000001,0.0037068981880457597,199,0.009949641079307667,0.35204281131455006
0.15000000000000002,0.08750000000000001,0.0038384250069175563,199,0.009949641079307674,0.3772404899067847
0.15000000000000002,0.1,0.003984795818496756,199,0.009949641079306803,0.36439350553736183
0.15000000000000002,0.1125,0.004144438167070421,199,0.009949641079307923,0.3408430335920657
0.15000000000000002,0.125,0.0043158795801568894,199,0.009949641079307485,0.3009333524216652
0.15000000000000002,0.1375,0.004497771026224617,199,0.009949641079307027,0.277712971098497
0.15000000000000002,0.15000000000000002,0.004688896531430342,0,0.009949641079306749,0.29289321881395247
0.15000000000000002,0.1625,0.004888173072299606,0,0.009949641079306742,0.2789116677999106
0.15000000000000002,0.17500000000000002,0.005094644257574285,199,0.009949641079306931,0.2666158592971323
0.15000000000000002,0.1875,0.00530747049562208,199,0.00994964107930757,0.2566383558110902
0.15000000000000002,0.2,0.0055259175560938515,199,0.009949641079307119,0.24498495674307608
0.15000000000000002,0.21250000000000002,0.005749344783171458,199,0.009949641079306647,0.24798038975668357
0.15000000000000002,0.225,0.005977193727745119,199,0.009949641079306923,0.23341949708827492
0.15000000000000002,0.23750000000000002,0.00620897762166972,199,0.009949641079307025,0.227675771738166
0.15000000000000002,0.25,0.0064442718888930465,0,0.00994964107930686,0.21501088892548537
0.1625,0.0,0.003591846411460986,199,0.009949641079307996,0.2136654211950113
0.1625,0.0125,0.003602457502263939,199,0.009949641079307653,0.13289844337055
0.1625,0.025,0.0036341048817958186,199,0.009949641079308024,0.28644960829066046
0.1625,0.037500000000000006,0.003686246783973231,199,0.009949641079307018,0.34580295192813915
0.1625,0.05,0.003758030233645761,199,0.009949641079307313,0.18003074571978184
0.1625,0.0625,0.0038483562654491044,199,0.009949641079307315,0.4345055058258306
0.1625,0.07500000000000001,0.00395595493892853,199,0.009949641079307268,0.3967249264389213
0.1625,0.08750000000000001,0.004079459748058234,199,0.009949641079307564,0.3448877482082149
0.1625,0.1,0.0042174735348788905,199,0.00994964107930812,0.36829507454698995
0.1625,0.1125,0.004368621409891966,199,0.00994964107930715,0.23268342576287293
0.1625,0.125,0.004531589329662689,199,0.009949641079307544,0.33579000349345356
0.1625,0.1375,0.004705149254449026,0,0.009949641079307235,0.3226146166658107
0.1625,0.15000000000000002,0.004888173072299606,0,0.009949641079306742,0.30715639923486515
0.1625,0.1625,0.005079637909049417,0,0.009949641079306777,0.29289321881395247
0.1625,0.17500000000000002,0.005278625333695275,199,0.009949641079307554,0.28790967079993723
0.1625,0.1875,0.0054843165813251065,199,0.009949641079306713,0.2681576075410932
0.1625,0.2,0.005695985440557605,199,0.00994964107930742,0.2921771944166267
0.1625,0.21250000000000002,0.005912989999828797,199,0.0099496410793069,0.25041367838421913
0.1625,0.225,0.006134764067288301,0,0.00994964107930673,0.23928097996645625
0.1625,0.23750000000000002,0.006360808785735528,199,0.00994964107930735,0.34614791572202064
0.1625,0.25,0.00659068475048475,199,0.009949641079308144,0.2296272910184337
0.17500000000000002,0.0,0.0038681422892658302,199,0.009949641079307306,0.49291206223769135
0.17500000000000002,0.0125,0.0038779974448286806,199,0.009949641079306865,0.4001481918327088
0.17500000000000002,0.025,0.003907413776191867,199,0.009949641079306827,0.48555331570917903
0.17500000000000002,0.037500000000000006,0.0039559549389285185,199,0.009949641079307837,0.3703802956479373
