cxy,cyx,min_abs,site,max_weight,maj_sim
0.094,0.17333333333333334,0.004358429273586761,199,0.009949641079308876,0.24286743025237434
0.094,0.178,0.004449376030294383,199,0.009949641079308133,0.2123909377495906
0.094,0.18266666666666667,0.004540844461142335,0,0.00994964107930686,0.19581004618544118
0.094,0.18733333333333335,0.004632803666986596,199,0.009949641079307608,0.23509888722532568
0.094,0.192,0.004725224994498147,199,0.009949641079306843,0.204378877139909
0.094,0.19666666666666668,0.004818081850243239,199,0.009949641079307216,0.24224421309621358
0.094,0.20133333333333336,0.004911349531227072,199,0.009949641079307726,0.2440259563231827
0.094,0.20600000000000002,0.0050050050704625315,199,0.009949641079307365,0.20488761384121168
0.094,0.21066666666666667,0.00509902709622664,199,0.009949641079308168,0.20834199862831249
0.094,0.21533333333333332,0.005193395703774528,199,0.009949641079306898,0.17964954626377172
0.094,0.22,0.005288092338370909,199,0.009949641079306898,0.17776060184506037
0.09866666666666667,0.08,0.002807697871220982,199,0.009949641079306919,0.3304192940402688
0.09866666666666667,0.08466666666666667,0.002873779385685117,199,0.009949641079308309,0.3199898104287583
0.09866666666666667,0.08933333333333333,0.0029419939861169975,199,0.009949641079306943,0.31062415741191585
0.09866666666666667,0.094,0.003012196757573471,199,0.009949641079306867,0.3015041759397519
0.09866666666666667,0.09866666666666667,0.003084251940674132,199,0.009949641079306883,0.29289321881395247
0.09866666666666667,0.10333333333333333,0.0031580327414382383,0,0.00994964107930696,0.28478511482553037
0.09866666666666667,0.10800000000000001,0.0032334210356323445,199,0.009949641079306897,0.27713401939657223
0.09866666666666667,0.11266666666666666,0.0033103069988402486,199,0.00994964107930678,0.2699053536526306
0.09866666666666667,0.11733333333333335,0.0033885886877429994,199,0.009949641079307932,0.32022891961377564
0.09866666666666667,0.122,0.0034681715929374374,199,0.009949641079306827,0.25721955132685737
0.09866666666666667,0.12666666666666668,0.003548968179153562,199,0.009949641079308095,0.2521897851891589
0.09866666666666667,0.13133333333333333,0.0036308974249433905,199,0.00994964107930679,0.3434987603227613
0.09866666666666667,0.136,0.003713884370777243,199,0.009949641079306857,0.2399540283310131
0.09866666666666667,0.14066666666666666,0.003797859681949012,199,0.009949641079308666,0.2375464255835522
0.09866666666666667,0.14533333333333334,0.0038827592306600726,199,0.0099496410793071,0.23855525999195093
0.09866666666666667,0.15000000000000002,0.003968523700068394,199,0.009949641079306897,0.2258884340027707
0.09866666666666667,0.15466666666666667,0.004055098211876284,0,0.009949641079306803,0.22684043450196034
0.09866666666666667,0.15933333333333333,0.0041424319780954955,199,0.00994964107930692,0.21780364569916755
0.09866666666666667,0.164,0.004230477976962188,199,0.00994964107930779,0.2345307581800269
0.09866666666666667,0.1686666666666667,0.004319192652476202,199,0.009949641079307864,0.22457893821612773
0.09866666666666667,0.17333333333333334,0.004408535636702626,199,0.009949641079307,0.38940365536377086
0.09866666666666667,0.178,0.004498469493747215,199,0.009949641079308102,0.36264207095991474
0.09866666666666667,0.18266666666666667,0.004588959484186361,199,0.00994964107930802,0.2020355155624053
0.09866666666666667,0.18733333333333335,0.004679973348648336,199,0.009949641079308149,0.39870767723339373
0.09866666666666667,0.192,0.004771481109241287,199,0.009949641079306727,0.22948137677324632
0.09866666666666667,0.19666666666666668,0.004863454887511276,199,0.009949641079307946,0.22518210012083528
0.09866666666666667,0.20133333333333336,0.004955868737678504,199,0.009949641079308685,0.4102172312901712
0.09866666666666667,0.20600000000000002,0.005048698493926129,199,0.009949641079306798,0.18616079761378068
0.09866666666666667,0.21066666666666667,0.005141921630603674,0,0.009949641079307093,0.35330239867044244
0.09866666666666667,0.21533333333333332,0.00523551713426651,199,0.009949641079307318,0.2007012856758591
0.09866666666666667,0.22,0.005329465386542304,0,0.00994964107930662,0.22500537243570273
0.10333333333333333,0.08,0.002888551210988508,199,0.009949641079306865,0.33704900605244126
0.10333333333333333,0.08466666666666667,0.002952823855233127,0,0.009949641079306968,0.32827371031288477
0.10333333333333333,0.08933333333333333,0.00301925311572121,199,0.009949641079307934,0.31850187580386924
0.10333333333333333,0.094,0.0030876998022444924,0,0.009949641079306753,0.30977921686459786
0.10333333333333333,0.09866666666666667,0.0031580327414382383,0,0.00994964107930696,0.30109531236613196
0.10333333333333333,0.10333333333333333,0.0032301287216520147,199,0.009949641079306864,0.2928932188139526
0.10333333333333333,0.10800000000000001,0.003303872327453578,0,0.009949641079306869,0.2851432214201015
0.10333333333333333,0.11266666666666666,0.0033791556917393854,0,0.009949641079306576,0.2778066441897764
0.10333333333333333,0.11733333333333335,0.0034558781889911794,0,0.009949641079306812,0.2708930009335426
